transaction_id,merchant_id,merchant_name,amount,transaction_type,location,timestamp,customer_id,balance_before,balance_after,card_number,is_fraud
TXN15357,MER2037,Omega,156318.77,Wire Transfer,"Cannes, France",2024-11-06 14:26:00,CUST6219,5489137.52,5489137.52,****6001,1
TXN15358,MER2019,Maserati,60965.12,Wire Transfer,"St. Moritz, Switzerland",2024-06-09 15:31:00,CUST8345,8041590.65,7980625.53,****5150,0
TXN15359,MER2010,Chanel,91602.2,Wire Transfer,"Manhattan, NY",2024-07-20 22:16:00,CUST6940,5806211.65,5897813.85,****2443,1
TXN15360,MER2037,Omega,70114.83,Wire Transfer,"Cannes, France",2024-05-06 01:13:00,CUST6155,1493572.59,1423457.76,****8882,0
TXN15361,MER2015,Rolls Royce,34027.09,Card Payment,"Key Largo, FL",2024-03-29 19:44:00,CUST8764,5149543.33,5115516.24,****1995,0
TXN15362,MER2023,Pagani,180142.87,Online Purchase,"Kiawah Island, SC",2024-08-02 12:17:00,CUST9268,5825311.76,5645168.89,****7429,0
TXN15363,MER2018,Lotus,134177.73,Private Banking,"Zurich, Switzerland",2024-03-17 09:51:00,CUST8756,8081534.73,7947357.0,****4140,0
TXN15364,MER2019,Maserati,126191.99,Card Payment,"Aspen, CO",2024-03-28 04:33:00,CUST6773,5910904.6,5784712.61,****1748,0
TXN15365,MER2014,Bentley,197258.36,Private Banking,"Key Largo, FL",2024-02-01 12:06:00,CUST7971,7290417.17,7093158.81,****8251,0
TXN15366,MER2028,Peninsula,66754.03,Card Payment,"Park City, UT",2024-10-08 08:24:00,CUST6447,7125105.24,7058351.21,****6202,0
TXN15367,MER2010,Chanel,24909.61,Private Banking,"London, UK",2024-06-25 05:50:00,CUST9005,9468843.77,9493753.38,****7670,1
TXN15368,MER2029,Park Hyatt,6511.61,Wire Transfer,"Napa Valley, CA",2024-07-15 16:39:00,CUST6662,7828523.37,7835034.98,****7506,1
TXN15369,MER2010,Chanel,49495.37,Online Purchase,"Napa Valley, CA",2024-07-06 03:08:00,CUST6352,4135443.97,4135443.97,****9966,1
TXN15370,MER2025,Four Seasons,39153.27,Online Purchase,"Scottsdale, AZ",2024-08-01 13:55:00,CUST5331,8706538.5,8667385.23,****3257,0
TXN15371,MER2034,Vacheron Constantin,34279.64,Wire Transfer,"Milan, Italy",2024-04-29 11:11:00,CUST8207,5060246.55,5025966.91,****3967,0
TXN15372,MER2023,Pagani,56558.71,Private Banking,"Dubai, UAE",2024-01-31 05:08:00,CUST7615,993286.78,936728.07,****3208,0
TXN15373,MER2021,Bugatti,1986864.24,Private Banking,"Manhattan, NY",2024-10-19 11:23:00,CUST6118,804446.44,804446.44,****6110,1
TXN15374,MER2032,Audemars Piguet,343962.26,Private Banking,"Beverly Hills, CA",2024-03-09 16:01:00,CUST8411,713340.54,369378.28,****9651,0
TXN15375,MER2038,Breitling,38725.49,Wire Transfer,Singapore,2024-05-22 23:06:00,CUST7755,6845224.13,6806498.64,****6288,0
TXN15376,MER2029,Park Hyatt,139894.67,Wire Transfer,"Kiawah Island, SC",2024-10-23 09:45:00,CUST5507,7691643.16,7551748.49,****2623,0
TXN15377,MER2019,Maserati,178165.37,Online Purchase,"Key Largo, FL",2024-05-18 11:36:00,CUST6172,4058517.0,3880351.63,****6639,0
TXN15378,MER2037,Omega,107826.16,Online Purchase,Singapore,2024-11-05 22:29:00,CUST6430,5333089.54,5225263.38,****4414,0
TXN15379,MER2016,Aston Martin,163384.03,Online Purchase,"Miami Beach, FL",2024-05-23 22:19:00,CUST9822,5821177.36,5657793.33,****6170,0
TXN15380,MER2025,Four Seasons,21025.6,Wire Transfer,"Paris, France",2024-05-11 08:53:00,CUST9450,4791014.36,4769988.76,****4399,0
TXN15381,MER2010,Chanel,40462.03,Wire Transfer,"Kiawah Island, SC",2024-03-09 00:22:00,CUST6547,8608285.37,8567823.34,****8102,0
TXN15382,MER2003,Tiffany Co,24182.61,Card Payment,"Cannes, France",2024-10-08 00:51:00,CUST6854,244300.89,244300.89,****4992,1
TXN15383,MER2024,St. Regis,17521.5,Online Purchase,"The Hamptons, NY",2024-03-29 17:51:00,CUST6461,3683538.21,3666016.71,****4344,0
TXN15384,MER2023,Pagani,88609.03,Private Banking,"Milan, Italy",2024-07-14 05:05:00,CUST9354,3355195.62,3266586.59,****4989,0
TXN15385,MER2024,St. Regis,10476.91,Wire Transfer,"Tokyo, Japan",2024-07-23 01:00:00,CUST8064,9695648.92,9685172.01,****8308,0
TXN15386,MER2001,Rolex,387698.48,Online Purchase,"The Hamptons, NY",2024-06-17 12:15:00,CUST5248,9408584.58,9408584.58,****8218,1
TXN15387,MER2021,Bugatti,252775.79,Wire Transfer,"Key Largo, FL",2024-02-08 01:30:00,CUST6570,9094257.32,8841481.53,****2358,0
TXN15388,MER2017,McLaren,444905.53,Online Purchase,"Kiawah Island, SC",2024-03-26 01:13:00,CUST7493,9265893.36,9265893.36,****9390,1
TXN15389,MER2039,Tag Heuer,52775.79,Wire Transfer,"St. Moritz, Switzerland",2024-02-06 06:14:00,CUST8260,70907.58,18131.79,****1953,0
TXN15390,MER2016,Aston Martin,125025.95,Wire Transfer,"Kiawah Island, SC",2024-11-26 06:28:00,CUST5483,5454818.55,5329792.6,****7204,0
TXN15391,MER2028,Peninsula,180510.25,Online Purchase,"Mykonos, Greece",2024-07-16 05:45:00,CUST5268,7716673.82,7897184.07,****6555,1
TXN15392,MER2013,Porsche,28783.23,Wire Transfer,"St. Moritz, Switzerland",2024-04-10 07:55:00,CUST9262,9866900.59,9838117.36,****7754,0
TXN15393,MER2009,Louis Vuitton,52364.26,Private Banking,"Milan, Italy",2024-01-15 14:34:00,CUST9172,5888540.76,5836176.5,****9016,0
TXN15394,MER2020,Jaguar,78896.68,Online Purchase,"Sydney, Australia",2024-05-16 12:44:00,CUST6658,6754129.9,6833026.58,****7080,1
TXN15395,MER2036,IWC,168652.75,Card Payment,"Martha Vineyard, MA",2024-09-02 22:45:00,CUST9991,250316.97,418969.72,****7177,1
TXN15396,MER2014,Bentley,87388.37,Card Payment,"Aspen, CO",2024-09-10 00:58:00,CUST6593,1396379.57,1308991.2,****5535,0
TXN15397,MER2032,Audemars Piguet,213208.6,Online Purchase,"London, UK",2024-02-02 06:22:00,CUST6136,1506246.17,1293037.57,****2990,0
TXN15398,MER2020,Jaguar,59727.7,Wire Transfer,"London, UK",2024-06-08 11:54:00,CUST6742,1196135.04,1136407.34,****5654,0
TXN15399,MER2032,Audemars Piguet,75246.84,Private Banking,"Martha Vineyard, MA",2024-04-23 20:01:00,CUST8912,3950367.27,3875120.43,****4651,0
TXN15400,MER2032,Audemars Piguet,270702.41,Online Purchase,"Beverly Hills, CA",2024-02-16 22:40:00,CUST8544,5486775.73,5216073.32,****5844,0
TXN15401,MER2020,Jaguar,127472.56,Card Payment,"Cannes, France",2024-03-22 04:19:00,CUST7420,8362975.05,8362975.05,****8509,1
TXN15402,MER2038,Breitling,6965.44,Wire Transfer,"Park City, UT",2024-03-13 19:35:00,CUST7823,3406293.28,3399327.84,****8065,0
TXN15403,MER2032,Audemars Piguet,271956.63,Card Payment,Hong Kong,2024-11-27 13:14:00,CUST7524,6089998.37,5818041.74,****7475,0
TXN15404,MER2019,Maserati,167610.57,Online Purchase,"The Hamptons, NY",2024-03-24 16:47:00,CUST9728,5240227.53,5072616.96,****1675,0
TXN15405,MER2040,Zenith,59950.19,Online Purchase,"Beverly Hills, CA",2024-09-03 03:53:00,CUST5688,1001743.99,941793.8,****6895,0
TXN15406,MER2029,Park Hyatt,197794.59,Card Payment,"Tokyo, Japan",2024-05-28 09:50:00,CUST5377,5586650.57,5388855.98,****5533,0
TXN15407,MER2028,Peninsula,18466.69,Private Banking,"St. Moritz, Switzerland",2024-07-23 08:17:00,CUST8917,7574078.95,7574078.95,****4954,1
TXN15408,MER2029,Park Hyatt,106042.79,Wire Transfer,"St. Tropez, France",2024-06-22 16:07:00,CUST9217,9193428.97,9087386.18,****5906,0
TXN15409,MER2003,Tiffany Co,19833.23,Card Payment,"Telluride, CO",2024-05-12 18:49:00,CUST9465,9538606.15,9518772.92,****7446,0
TXN15410,MER2030,Aman Resorts,50275.64,Wire Transfer,"St. Tropez, France",2024-08-01 02:00:00,CUST5909,5709477.9,5659202.26,****7697,0
TXN15411,MER2022,Koenigsegg,45621.43,Private Banking,"Key Largo, FL",2024-07-02 01:54:00,CUST6715,2636422.43,2682043.86,****9464,1
TXN15412,MER2020,Jaguar,159609.92,Private Banking,"London, UK",2024-06-17 06:06:00,CUST9381,8383896.16,8383896.16,****7380,1
TXN15413,MER2036,IWC,74722.95,Private Banking,"Scottsdale, AZ",2024-10-14 06:30:00,CUST8091,2088878.11,2014155.16,****8282,0
TXN15414,MER2018,Lotus,102527.18,Private Banking,"Napa Valley, CA",2024-07-19 20:30:00,CUST5404,390790.09,288262.91,****3824,0
TXN15415,MER2002,Cartier,43329.16,Private Banking,"Napa Valley, CA",2024-10-12 04:24:00,CUST7765,7739191.43,7695862.27,****9450,0
TXN15416,MER2001,Rolex,408812.98,Private Banking,"Martha Vineyard, MA",2024-05-20 08:20:00,CUST9460,4979031.96,4570218.98,****8716,0
TXN15417,MER2009,Louis Vuitton,71776.91,Wire Transfer,"Mykonos, Greece",2024-08-13 01:46:00,CUST5685,4281676.53,4209899.62,****6608,0
TXN15418,MER2023,Pagani,65774.79,Wire Transfer,"Martha Vineyard, MA",2024-10-17 07:06:00,CUST7911,9995612.16,10061386.95,****7389,1
TXN15419,MER2016,Aston Martin,29336.39,Card Payment,"London, UK",2024-06-10 17:07:00,CUST7220,5834380.1,5805043.71,****3160,0
TXN15420,MER2007,Gucci,39294.95,Private Banking,"Jackson Hole, WY",2024-10-12 10:23:00,CUST5793,9434350.61,9395055.66,****4182,0
TXN15421,MER2021,Bugatti,1426023.25,Wire Transfer,"St. Tropez, France",2024-09-12 22:10:00,CUST6985,9912664.28,9912664.28,****4554,1
TXN15422,MER2013,Porsche,26638.48,Wire Transfer,"Jackson Hole, WY",2024-03-01 02:51:00,CUST9760,4252046.59,4252046.59,****5739,1
TXN15423,MER2008,Prada,155802.3,Card Payment,"Scottsdale, AZ",2024-06-07 17:13:00,CUST8972,7076124.3,7076124.3,****8271,1
TXN15424,MER2004,Bulgari,16343.03,Private Banking,"Beverly Hills, CA",2024-09-17 15:42:00,CUST9397,8840886.73,8824543.7,****5167,0
TXN15425,MER2008,Prada,177026.3,Wire Transfer,"Dubai, UAE",2024-02-28 00:16:00,CUST5472,6325941.15,6148914.85,****7857,0
TXN15426,MER2009,Louis Vuitton,87704.43,Card Payment,Singapore,2024-04-14 22:59:00,CUST9931,537985.17,450280.74,****9497,0
TXN15427,MER2010,Chanel,95042.33,Private Banking,"Toronto, Canada",2024-05-09 15:01:00,CUST7160,3085074.66,2990032.33,****6461,0
TXN15428,MER2028,Peninsula,44142.29,Private Banking,"Scottsdale, AZ",2024-08-05 17:28:00,CUST7224,2244461.85,2200319.56,****1136,0
TXN15429,MER2002,Cartier,30420.09,Private Banking,"London, UK",2024-03-25 00:27:00,CUST5260,3087357.85,3117777.94,****9308,1
TXN15430,MER2030,Aman Resorts,110007.7,Online Purchase,"Aspen, CO",2024-06-07 05:44:00,CUST5130,9379771.33,9269763.63,****2357,0
TXN15431,MER2032,Audemars Piguet,453831.89,Online Purchase,"Scottsdale, AZ",2024-11-11 19:28:00,CUST7754,7258632.53,6804800.64,****7942,0
TXN15432,MER2040,Zenith,10937.7,Card Payment,"St. Moritz, Switzerland",2024-10-11 10:05:00,CUST7175,7982225.71,7982225.71,****6227,1
TXN15433,MER2006,Burberry,16554.35,Card Payment,Monaco,2024-04-02 03:22:00,CUST6999,1469816.1,1453261.75,****2879,0
TXN15434,MER2009,Louis Vuitton,45398.93,Card Payment,"Miami Beach, FL",2024-04-28 23:45:00,CUST9036,7135368.39,7089969.46,****8562,0
TXN15435,MER2031,Rosewood,147588.79,Wire Transfer,"Kiawah Island, SC",2024-06-29 19:37:00,CUST8480,9622063.35,9474474.56,****3222,0
TXN15436,MER2013,Porsche,28556.69,Private Banking,"Big Sur, CA",2024-05-08 20:38:00,CUST8945,4312277.31,4283720.62,****1685,0
TXN15437,MER2023,Pagani,84179.78,Private Banking,"Dubai, UAE",2024-02-14 15:09:00,CUST8976,586253.79,502074.01,****5735,0
TXN15438,MER2032,Audemars Piguet,18509.66,Card Payment,"Zurich, Switzerland",2024-04-20 23:10:00,CUST8647,7030748.66,7012239.0,****9064,0
TXN15439,MER2006,Burberry,83763.07,Wire Transfer,"Telluride, CO",2024-06-12 15:30:00,CUST7267,1073380.5,989617.43,****1598,0
TXN15440,MER2032,Audemars Piguet,82117.74,Private Banking,"Zurich, Switzerland",2024-10-31 13:42:00,CUST5658,3470271.13,3388153.39,****4515,0
TXN15441,MER2032,Audemars Piguet,459538.24,Card Payment,"Milan, Italy",2024-03-02 14:29:00,CUST5251,5674961.22,5674961.22,****4046,1
TXN15442,MER2021,Bugatti,1629291.77,Online Purchase,"Beverly Hills, CA",2024-10-03 11:23:00,CUST9276,276505.89,-1352785.88,****9222,0
TXN15443,MER2031,Rosewood,9869.81,Card Payment,"Aspen, CO",2024-03-27 10:55:00,CUST6411,2583157.44,2583157.44,****8173,1
TXN15444,MER2027,Mandarin Oriental,18364.43,Wire Transfer,"Jackson Hole, WY",2024-11-15 10:21:00,CUST7824,3013442.26,2995077.83,****9121,0
TXN15445,MER2027,Mandarin Oriental,133821.64,Online Purchase,"Zurich, Switzerland",2024-01-20 00:03:00,CUST7405,468448.09,334626.45,****2278,0
TXN15446,MER2035,Jaeger LeCoultre,100187.59,Wire Transfer,"Miami Beach, FL",2024-04-30 07:43:00,CUST6361,4273589.45,4173401.86,****2503,0
TXN15447,MER2001,Rolex,374075.84,Online Purchase,"Milan, Italy",2024-10-06 11:29:00,CUST9473,4820473.12,4446397.28,****6110,0
TXN15448,MER2005,Van Cleef Arpels,118742.05,Online Purchase,Singapore,2024-08-06 14:33:00,CUST8862,964500.94,845758.89,****6282,0
TXN15449,MER2017,McLaren,1637841.69,Wire Transfer,"Paris, France",2024-03-12 16:07:00,CUST7861,7846013.17,6208171.48,****8901,0
TXN15450,MER2002,Cartier,192403.88,Wire Transfer,"St. Moritz, Switzerland",2024-05-12 21:17:00,CUST5706,1967496.45,1775092.57,****8321,0
TXN15451,MER2019,Maserati,131779.14,Private Banking,"Carmel, CA",2024-04-06 10:46:00,CUST8297,9769725.18,9637946.04,****2248,0
TXN15452,MER2009,Louis Vuitton,72583.7,Online Purchase,"The Hamptons, NY",2024-04-18 05:54:00,CUST7027,2779754.17,2707170.47,****4474,0
TXN15453,MER2032,Audemars Piguet,219998.21,Private Banking,"Big Sur, CA",2024-07-03 03:14:00,CUST6030,3404279.54,3184281.33,****4631,0
TXN15454,MER2017,McLaren,1173324.73,Card Payment,Hong Kong,2024-08-13 22:29:00,CUST6778,285372.32,-887952.41,****7510,0
TXN15455,MER2035,Jaeger LeCoultre,164152.81,Card Payment,"St. Moritz, Switzerland",2024-07-09 05:19:00,CUST5323,3405172.92,3569325.73,****5068,1
TXN15456,MER2032,Audemars Piguet,103844.07,Wire Transfer,"Cannes, France",2024-04-18 22:23:00,CUST6646,9422983.31,9319139.24,****3630,0
TXN15457,MER2040,Zenith,116918.13,Online Purchase,"Key Largo, FL",2024-02-19 11:16:00,CUST9018,1026052.64,909134.51,****9277,0
TXN15458,MER2003,Tiffany Co,161039.32,Online Purchase,"Sydney, Australia",2024-08-10 10:11:00,CUST9551,4544757.29,4383717.97,****7198,0
TXN15459,MER2031,Rosewood,151086.27,Private Banking,Hong Kong,2024-04-13 09:34:00,CUST9088,8864092.01,8864092.01,****1980,1
TXN15460,MER2036,IWC,118740.77,Online Purchase,Hong Kong,2024-10-16 04:51:00,CUST9252,3941919.68,3823178.91,****1004,0
TXN15461,MER2006,Burberry,53806.36,Online Purchase,"Aspen, CO",2024-08-02 00:07:00,CUST5546,3108236.73,3054430.37,****2578,0
TXN15462,MER2034,Vacheron Constantin,176383.15,Private Banking,"Kiawah Island, SC",2024-02-03 09:03:00,CUST8057,5589885.42,5413502.27,****4179,0
TXN15463,MER2033,Patek Philippe,46980.77,Online Purchase,"Paris, France",2024-10-13 10:13:00,CUST9093,6417200.87,6464181.64,****5087,1
TXN15464,MER2011,Ferrari,541135.94,Card Payment,"Toronto, Canada",2024-07-15 07:07:00,CUST9821,8339726.17,8339726.17,****8048,1
TXN15465,MER2005,Van Cleef Arpels,94967.58,Private Banking,"Tokyo, Japan",2024-02-09 04:53:00,CUST6091,742113.91,647146.33,****9768,0
TXN15466,MER2036,IWC,110800.19,Online Purchase,"Sydney, Australia",2024-04-09 14:59:00,CUST9286,7951688.65,7840888.46,****4897,0
TXN15467,MER2037,Omega,5348.15,Wire Transfer,"Scottsdale, AZ",2024-04-03 20:18:00,CUST6253,6647367.4,6642019.25,****4764,0
TXN15468,MER2011,Ferrari,633668.29,Online Purchase,"Tokyo, Japan",2024-05-03 22:58:00,CUST9336,6657595.74,6023927.45,****7627,0
TXN15469,MER2021,Bugatti,924601.35,Wire Transfer,"Paris, France",2024-03-08 05:53:00,CUST6395,2029368.64,1104767.29,****7954,0
TXN15470,MER2006,Burberry,193214.21,Wire Transfer,"Zurich, Switzerland",2024-03-09 21:27:00,CUST6883,6844032.06,6844032.06,****6306,1
TXN15471,MER2021,Bugatti,1623169.55,Private Banking,"Toronto, Canada",2024-06-10 06:46:00,CUST7462,1312403.81,-310765.74,****3057,0
TXN15472,MER2023,Pagani,50316.68,Private Banking,"Scottsdale, AZ",2024-01-26 12:39:00,CUST6740,7419188.3,7368871.62,****4767,0
TXN15473,MER2004,Bulgari,83616.29,Private Banking,"Toronto, Canada",2024-10-20 23:10:00,CUST8681,7756589.38,7672973.09,****2407,0
TXN15474,MER2038,Breitling,129185.16,Private Banking,"Cannes, France",2024-04-24 00:48:00,CUST5974,3415441.72,3286256.56,****4370,0
TXN15475,MER2004,Bulgari,169289.13,Private Banking,"Tokyo, Japan",2024-03-17 18:04:00,CUST5636,2631303.89,2462014.76,****5396,0
TXN15476,MER2028,Peninsula,32911.59,Private Banking,"Paris, France",2024-11-24 12:40:00,CUST8444,8432289.15,8399377.56,****5433,0
TXN15477,MER2015,Rolls Royce,115175.91,Private Banking,Hong Kong,2024-10-24 10:36:00,CUST7719,8357057.64,8241881.73,****4097,0
TXN15478,MER2040,Zenith,13076.69,Private Banking,"Zurich, Switzerland",2024-03-10 15:16:00,CUST8090,5052631.71,5039555.02,****3598,0
TXN15479,MER2019,Maserati,98669.02,Card Payment,"Carmel, CA",2024-11-21 15:34:00,CUST5716,497040.33,398371.31,****1135,0
TXN15480,MER2034,Vacheron Constantin,182336.36,Online Purchase,"Milan, Italy",2024-07-02 23:30:00,CUST5248,8966697.5,8784361.14,****4636,0
TXN15481,MER2028,Peninsula,151459.72,Wire Transfer,Singapore,2024-09-28 11:42:00,CUST6624,2584226.4,2432766.68,****3788,0
TXN15482,MER2012,Lamborghini,1843481.61,Private Banking,"Miami Beach, FL",2024-11-06 23:11:00,CUST8428,3173274.38,5016755.99,****4406,1
TXN15483,MER2009,Louis Vuitton,90513.0,Card Payment,"Paris, France",2024-04-14 01:02:00,CUST7626,2611704.03,2521191.03,****1040,0
TXN15484,MER2039,Tag Heuer,99855.06,Online Purchase,"Sydney, Australia",2024-04-26 19:49:00,CUST6891,2973040.77,2873185.71,****7549,0
TXN15485,MER2015,Rolls Royce,105840.45,Private Banking,"Toronto, Canada",2024-03-07 03:23:00,CUST8065,6439097.79,6333257.34,****2278,0
TXN15486,MER2009,Louis Vuitton,60970.36,Card Payment,"Toronto, Canada",2024-11-09 02:57:00,CUST8241,9424329.75,9363359.39,****1273,0
TXN15487,MER2040,Zenith,39219.13,Card Payment,Monaco,2024-01-25 14:47:00,CUST9967,563345.7,524126.57,****1728,0
TXN15488,MER2005,Van Cleef Arpels,75635.15,Wire Transfer,"Jackson Hole, WY",2024-02-04 12:13:00,CUST7375,642196.99,566561.84,****9726,0
TXN15489,MER2017,McLaren,1959949.27,Private Banking,"Cannes, France",2024-05-23 03:41:00,CUST7762,1177924.79,-782024.48,****1618,0
TXN15490,MER2040,Zenith,90914.03,Online Purchase,"Toronto, Canada",2024-06-21 13:13:00,CUST7072,1048455.7,957541.67,****3866,0
TXN15491,MER2027,Mandarin Oriental,166946.38,Private Banking,"Cannes, France",2024-08-24 02:22:00,CUST6055,4262706.81,4095760.43,****8696,0
TXN15492,MER2018,Lotus,10570.11,Private Banking,"Jackson Hole, WY",2024-10-04 04:10:00,CUST9973,2449233.83,2449233.83,****6075,1
TXN15493,MER2032,Audemars Piguet,367410.04,Wire Transfer,"St. Tropez, France",2024-06-19 13:23:00,CUST7072,2789610.78,2422200.74,****1067,0
TXN15494,MER2019,Maserati,118998.71,Wire Transfer,"Paris, France",2024-04-29 02:12:00,CUST7274,8140277.31,8021278.6,****3006,0
TXN15495,MER2003,Tiffany Co,9121.84,Card Payment,"Kiawah Island, SC",2024-06-22 14:16:00,CUST5463,4775438.25,4766316.41,****9781,0
TXN15496,MER2019,Maserati,128130.03,Online Purchase,"Key Largo, FL",2024-05-07 02:24:00,CUST9167,3740739.43,3740739.43,****9698,1
TXN15497,MER2009,Louis Vuitton,65261.86,Wire Transfer,"Carmel, CA",2024-02-07 13:43:00,CUST8453,8776893.71,8776893.71,****1156,1
TXN15498,MER2039,Tag Heuer,162466.14,Online Purchase,"St. Moritz, Switzerland",2024-04-26 10:25:00,CUST7741,5482935.5,5482935.5,****2215,1
TXN15499,MER2030,Aman Resorts,138961.71,Private Banking,"Tokyo, Japan",2024-10-03 23:57:00,CUST9075,8240884.75,8101923.04,****2675,0
TXN15500,MER2020,Jaguar,57735.15,Card Payment,"Aspen, CO",2024-05-25 08:31:00,CUST8486,4928624.95,4870889.8,****3145,0
TXN15501,MER2018,Lotus,36873.72,Online Purchase,"Beverly Hills, CA",2024-07-31 21:04:00,CUST9093,3834806.55,3797932.83,****4639,0
TXN15502,MER2039,Tag Heuer,14566.68,Online Purchase,"Aspen, CO",2024-07-12 18:38:00,CUST7500,8343738.68,8329172.0,****5631,0
TXN15503,MER2005,Van Cleef Arpels,91910.46,Online Purchase,"Aspen, CO",2024-09-08 04:17:00,CUST8560,6470915.45,6562825.91,****8626,1
TXN15504,MER2015,Rolls Royce,57376.08,Online Purchase,"Paris, France",2024-02-29 09:42:00,CUST5124,1335759.91,1278383.83,****9185,0
TXN15505,MER2038,Breitling,105604.91,Card Payment,Singapore,2024-09-25 18:24:00,CUST9619,6313268.04,6207663.13,****3870,0
TXN15506,MER2005,Van Cleef Arpels,150993.52,Card Payment,"Miami Beach, FL",2024-07-27 18:42:00,CUST9168,7114070.91,7114070.91,****9069,1
TXN15507,MER2004,Bulgari,57985.25,Card Payment,Monaco,2024-03-18 22:24:00,CUST7888,8946992.66,8889007.41,****3168,0
TXN15508,MER2009,Louis Vuitton,16843.44,Online Purchase,"London, UK",2024-07-05 01:17:00,CUST8418,9945178.51,9928335.07,****9142,0
TXN15509,MER2021,Bugatti,1396636.93,Private Banking,"St. Moritz, Switzerland",2024-11-22 07:17:00,CUST8085,5692068.0,4295431.07,****9752,0
TXN15510,MER2013,Porsche,168816.3,Wire Transfer,"London, UK",2024-08-25 06:24:00,CUST8293,6484433.55,6315617.25,****6960,0
TXN15511,MER2033,Patek Philippe,331883.38,Private Banking,"Beverly Hills, CA",2024-04-18 21:02:00,CUST9596,9241119.97,8909236.59,****7423,0
TXN15512,MER2039,Tag Heuer,26606.99,Wire Transfer,"Paris, France",2024-08-09 19:33:00,CUST6172,5753164.12,5726557.13,****4918,0
TXN15513,MER2009,Louis Vuitton,86912.55,Card Payment,"Carmel, CA",2024-01-17 09:10:00,CUST5707,2974358.12,2887445.57,****8697,0
TXN15514,MER2017,McLaren,753520.53,Card Payment,"St. Tropez, France",2024-08-09 00:51:00,CUST9542,6183459.71,6183459.71,****5757,1
TXN15515,MER2011,Ferrari,1350356.3,Wire Transfer,"Zurich, Switzerland",2024-11-04 05:43:00,CUST9553,3592477.02,2242120.72,****8555,0
TXN15516,MER2011,Ferrari,1390431.65,Private Banking,Singapore,2024-07-21 03:11:00,CUST9007,9929226.16,8538794.51,****6382,0
TXN15517,MER2001,Rolex,270710.98,Card Payment,"Toronto, Canada",2024-03-29 15:53:00,CUST6958,314244.86,43533.88,****7091,0
TXN15518,MER2012,Lamborghini,316291.66,Private Banking,"St. Tropez, France",2024-07-27 05:24:00,CUST8101,4293721.97,4293721.97,****3192,1
TXN15519,MER2012,Lamborghini,380038.42,Private Banking,"Carmel, CA",2024-10-23 22:11:00,CUST5378,7289358.19,7289358.19,****6217,1
TXN15520,MER2017,McLaren,611123.57,Online Purchase,"Key Largo, FL",2024-04-18 11:35:00,CUST9816,8140277.21,7529153.64,****9167,0
TXN15521,MER2024,St. Regis,19450.34,Private Banking,"Toronto, Canada",2024-07-08 14:47:00,CUST8461,2510602.35,2491152.01,****9728,0
TXN15522,MER2005,Van Cleef Arpels,86854.87,Online Purchase,"St. Tropez, France",2024-04-21 05:34:00,CUST8779,7420462.55,7333607.68,****2157,0
TXN15523,MER2002,Cartier,76816.9,Card Payment,"Telluride, CO",2024-08-29 14:48:00,CUST8497,3915211.29,3838394.39,****8487,0
TXN15524,MER2020,Jaguar,125047.79,Card Payment,"Scottsdale, AZ",2024-11-02 08:40:00,CUST9066,1771313.83,1646266.04,****1873,0
TXN15525,MER2040,Zenith,73711.36,Private Banking,"Martha Vineyard, MA",2024-07-10 21:18:00,CUST5686,1783025.48,1709314.12,****3813,0
TXN15526,MER2037,Omega,114893.0,Wire Transfer,"Manhattan, NY",2024-05-20 16:13:00,CUST9082,1673345.03,1558452.03,****6915,0
TXN15527,MER2035,Jaeger LeCoultre,142970.12,Wire Transfer,"Mykonos, Greece",2024-08-07 03:32:00,CUST5542,6847833.58,6704863.46,****9497,0
TXN15528,MER2035,Jaeger LeCoultre,199881.16,Card Payment,"Kiawah Island, SC",2024-03-05 03:13:00,CUST6124,9038709.4,9238590.56,****9645,1
TXN15529,MER2022,Koenigsegg,149089.86,Card Payment,"The Hamptons, NY",2024-06-09 07:54:00,CUST9709,6461668.66,6312578.8,****9975,0
TXN15530,MER2016,Aston Martin,188450.5,Card Payment,"Telluride, CO",2024-01-25 19:57:00,CUST5153,5798193.7,5986644.2,****4564,1
TXN15531,MER2037,Omega,125217.42,Wire Transfer,"Toronto, Canada",2024-03-22 10:07:00,CUST9551,9721005.61,9595788.19,****7513,0
TXN15532,MER2008,Prada,63755.14,Private Banking,Monaco,2024-07-06 04:40:00,CUST6910,2152210.28,2088455.14,****3421,0
TXN15533,MER2033,Patek Philippe,74604.86,Card Payment,"Scottsdale, AZ",2024-06-25 09:23:00,CUST5357,2793456.29,2718851.43,****7524,0
TXN15534,MER2006,Burberry,124463.85,Card Payment,"Napa Valley, CA",2024-05-25 04:31:00,CUST6375,6557424.74,6432960.89,****1884,0
TXN15535,MER2013,Porsche,126286.57,Private Banking,"Zurich, Switzerland",2024-07-02 07:02:00,CUST7075,453678.18,327391.61,****6340,0
TXN15536,MER2026,Ritz Carlton,36653.65,Wire Transfer,"Manhattan, NY",2024-10-23 13:30:00,CUST7419,5074017.06,5037363.41,****6048,0
TXN15537,MER2020,Jaguar,192748.56,Wire Transfer,"Carmel, CA",2024-10-28 16:47:00,CUST5926,9602403.06,9409654.5,****8021,0
TXN15538,MER2009,Louis Vuitton,21680.54,Private Banking,Singapore,2024-09-08 04:39:00,CUST5807,2816942.04,2795261.5,****9743,0
TXN15539,MER2035,Jaeger LeCoultre,149398.79,Card Payment,"Mykonos, Greece",2024-02-19 18:29:00,CUST7632,3451177.37,3301778.58,****5155,0
